sequence,y_true,y_pred,confidence
1 M_5_7 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_4 -1 M_3_8 -1 M_3_9 -1 M_3_7 -1 M_1_9 -1 M_1_0 -1 M_0_9 -1 M_0_1 -1 M_14_9 -1 M_14_0 -1 M_13_9 -1 M_11_9 -1 M_11_2 -1 M_10_9 -1 M_10_8 -1 M_4_2 -1 M_2_9 -1 M_2_7 -1 M_0_9 -1 M_0_8 -1 M_15_9 -1 M_15_9 -1 M_15_0 -1 M_14_9 -1 M_14_3 -1 M_13_8 -1 M_10_7 -1 M_9_9 -1 M_9_1 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_5 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_0 -1 M_0_9 -1 M_0_9 -1 M_14_6 -1 M_12_8 -1 M_9_9 -1 M_9_3 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_6 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_0_9 -1 M_0_7 -1 M_15_8 -1 M_12_9 -1 M_9_4 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_6 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_2 -1 M_14_5 -1 M_12_9 -1 M_12_0 -1 M_9_9 -1 M_9_1 -1 M_8_9 -1 M_8_3 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_1 -1 M_6_9 -1 M_6_0 -1 M_5_9 -1 M_5_9 -1 M_5_8 -1 M_6_9 -1 M_6_1 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_5 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_3 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_4 -1 -2,1,1,0.9828101396560669
1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_3 -1 M_1_9 -1 M_1_9 -1 M_1_0 -1 M_0_9 -1 M_0_5 -1 M_15_9 -1 M_15_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_1 -1 M_14_9 -1 M_14_4 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_0 -1 M_0_9 -1 M_0_1 -1 M_2_9 -1 M_2_9 -1 M_2_0 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_1 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_3 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_1 -1 M_4_8 -1 M_4_9 -1 M_4_2 -1 M_2_9 -1 M_0_8 -1 M_14_9 -1 M_13_9 -1 M_13_9 -1 M_13_0 -1 M_5_9 -1 M_5_0 -1 M_4_9 -1 M_4_1 -1 M_1_3 -1 M_14_8 -1 M_13_9 -1 M_13_3 -1 M_4_9 -1 M_4_4 -1 M_4_8 -1 M_14_8 -1 M_13_9 -1 M_13_6 -1 M_2_9 -1 M_2_4 -1 M_1_9 -1 M_1_0 -1 M_15_9 -1 M_15_3 -1 M_13_9 -1 M_12_9 -1 M_10_9 -1 M_10_5 -1 M_11_9 -1 M_11_3 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_3 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_5 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_5 -1 M_8_9 -1 M_8_9 -1 M_8_8 -1 M_8_9 -1 M_8_9 -1 M_8_2 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_4 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_3 -1 -2,1,1,0.9756852388381958
1 M_2_9 -1 M_2_3 -1 M_3_9 -1 M_3_9 -1 M_3_2 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_3 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_1 -1 M_4_9 -1 M_4_6 -1 M_7_9 -1 M_7_9 -1 M_9_9 -1 M_9_0 -1 M_10_9 -1 M_10_9 -1 M_10_7 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_1 -1 M_12_9 -1 M_12_3 -1 M_10_9 -1 M_10_8 -1 M_9_9 -1 M_9_0 -1 M_8_9 -1 M_8_8 -1 M_6_9 -1 M_6_9 -1 M_6_7 -1 M_6_9 -1 M_6_7 -1 M_5_6 -1 M_9_9 -1 M_9_9 -1 M_9_4 -1 M_11_5 -1 M_14_5 -1 M_0_9 -1 M_0_8 -1 M_14_8 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_0 -1 M_9_9 -1 M_9_9 -1 M_9_0 -1 M_11_9 -1 M_11_4 -1 M_14_9 -1 M_14_2 -1 M_1_9 -1 M_1_2 -1 M_1_9 -1 M_1_5 -1 M_2_9 -1 M_2_9 -1 M_2_0 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_2 -1 M_14_9 -1 M_14_2 -1 M_2_9 -1 M_2_6 -1 M_0_6 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_0_3 -1 M_2_9 -1 M_2_9 -1 M_2_4 -1 M_3_9 -1 M_3_4 -1 M_12_9 -1 M_12_3 -1 M_14_6 -1 M_1_3 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_4 -1 M_1_4 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_1_9 -1 M_1_9 -1 M_1_1 -1 M_0_7 -1 -2,1,1,0.9536595940589905
0 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_2 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_4 -1 M_14_9 -1 M_14_9 -1 M_14_4 -1 M_13_9 -1 M_13_0 -1 M_12_5 -1 M_11_9 -1 M_11_1 -1 M_9_8 -1 M_8_9 -1 M_8_5 -1 M_10_3 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_15_4 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_4 -1 M_0_9 -1 M_0_9 -1 M_0_0 -1 M_12_3 -1 M_8_9 -1 M_8_9 -1 M_8_1 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_4 -1 M_9_9 -1 M_9_9 -1 M_9_4 -1 M_15_9 -1 M_11_2 -1 M_9_9 -1 M_8_9 -1 M_8_7 -1 M_8_9 -1 M_8_9 -1 M_8_3 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_0 -1 M_5_9 -1 M_5_1 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_7 -1 M_4_9 -1 M_4_9 -1 M_4_8 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_5 -1 M_4_9 -1 M_4_2 -1 -2,0,0,0.0459328256547451
1 M_2_9 -1 M_2_9 -1 M_2_3 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_4 -1 M_2_9 -1 M_2_9 -1 M_2_0 -1 M_2_9 -1 M_2_3 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_4 -1 M_2_6 -1 M_0_9 -1 M_12_8 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_3 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_2_8 -1 M_12_9 -1 M_12_3 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_2_9 -1 M_2_9 -1 M_2_7 -1 M_1_9 -1 M_1_1 -1 M_15_4 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_4 -1 M_10_9 -1 M_10_2 -1 M_9_6 -1 M_3_5 -1 M_2_9 -1 M_2_3 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_15_9 -1 M_15_9 -1 M_15_4 -1 M_14_7 -1 M_12_9 -1 M_12_2 -1 M_10_9 -1 M_10_2 -1 M_9_9 -1 M_9_0 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_2 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_3 -1 M_14_9 -1 M_14_1 -1 M_12_6 -1 M_10_9 -1 M_10_6 -1 M_9_9 -1 M_9_9 -1 M_9_1 -1 M_8_9 -1 M_8_9 -1 M_8_3 -1 M_7_9 -1 M_7_9 -1 M_7_5 -1 M_8_8 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_1 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_7 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_5 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_5 -1 M_8_9 -1 M_8_9 -1 -2,1,1,0.9782428741455078
0 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_4 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_2 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_0 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_0 -1 M_8_9 -1 M_8_8 -1 M_10_9 -1 M_10_0 -1 M_12_6 -1 M_14_9 -1 M_14_0 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_0 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_3 -1 M_0_9 -1 M_0_3 -1 M_1_4 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_5 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_0 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_3 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_6 -1 M_13_9 -1 M_13_9 -1 M_13_1 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_7 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_3 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_0 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_0_9 -1 M_0_1 -1 M_2_6 -1 M_3_9 -1 M_3_9 -1 M_3_1 -1 M_6_7 -1 M_7_9 -1 M_7_1 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_0 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_5 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_2 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 -2,0,0,0.09374717622995377
1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_8 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_0 -1 M_6_5 -1 M_8_6 -1 M_9_9 -1 M_9_9 -1 M_9_2 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_5 -1 M_6_9 -1 M_6_3 -1 M_5_9 -1 M_5_7 -1 M_4_9 -1 M_4_9 -1 M_4_8 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_0_9 -1 M_0_8 -1 M_0_9 -1 M_0_3 -1 M_15_9 -1 M_15_1 -1 M_14_9 -1 M_14_3 -1 M_13_9 -1 M_13_9 -1 M_13_2 -1 M_0_5 -1 M_3_9 -1 M_3_3 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_3 -1 M_3_9 -1 M_3_9 -1 M_3_0 -1 M_2_6 -1 M_15_9 -1 M_15_2 -1 M_13_8 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_1 -1 M_2_9 -1 M_2_9 -1 M_2_8 -1 M_1_9 -1 M_1_7 -1 M_0_9 -1 M_0_0 -1 M_14_9 -1 M_14_2 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_0_9 -1 M_0_5 -1 M_13_8 -1 M_12_9 -1 M_12_6 -1 M_11_9 -1 M_9_9 -1 M_9_1 -1 M_15_9 -1 M_15_8 -1 M_13_5 -1 M_12_9 -1 M_12_2 -1 M_9_9 -1 M_9_9 -1 M_9_2 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_2 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_2 -1 M_10_9 -1 M_10_4 -1 M_11_9 -1 M_11_9 -1 M_11_1 -1 -2,1,1,0.9609026312828064
0 M_0_9 -1 M_0_2 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_8 -1 M_15_9 -1 M_15_9 -1 M_14_9 -1 M_14_5 -1 M_13_9 -1 M_13_7 -1 M_12_9 -1 M_12_9 -1 M_12_8 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_8 -1 M_8_9 -1 M_8_9 -1 M_8_4 -1 M_13_9 -1 M_13_9 -1 M_13_8 -1 M_14_9 -1 M_14_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_4 -1 M_0_9 -1 M_0_1 -1 M_0_9 -1 M_0_2 -1 M_6_9 -1 M_6_1 -1 M_6_9 -1 M_6_9 -1 M_6_6 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_1_7 -1 M_3_5 -1 M_6_5 -1 M_6_9 -1 M_6_7 -1 M_4_7 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_2 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_3 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_3 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_1 -1 M_5_9 -1 M_5_9 -1 M_5_6 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_5 -1 M_7_9 -1 M_7_9 -1 M_7_3 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_3 -1 -2,0,0,0.0546332411468029
1 M_12_9 -1 M_12_9 -1 M_12_5 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_0 -1 M_11_7 -1 M_12_9 -1 M_12_3 -1 M_14_9 -1 M_14_9 -1 M_14_5 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_7 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_6 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_4 -1 M_2_9 -1 M_2_2 -1 M_3_9 -1 M_3_9 -1 M_3_0 -1 M_15_9 -1 M_15_0 -1 M_2_9 -1 M_2_5 -1 M_6_4 -1 M_7_9 -1 M_7_6 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_0 -1 M_0_9 -1 M_0_2 -1 M_5_6 -1 M_7_9 -1 M_7_7 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_3 -1 M_11_6 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_0_9 -1 M_0_7 -1 M_5_7 -1 M_6_7 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_0_9 -1 M_0_9 -1 M_0_7 -1 M_0_9 -1 M_0_6 -1 M_1_5 -1 M_6_9 -1 M_6_9 -1 M_6_0 -1 M_7_9 -1 M_7_9 -1 M_13_5 -1 M_15_9 -1 M_15_4 -1 M_2_6 -1 M_4_4 -1 M_6_9 -1 M_6_5 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_4 -1 M_9_9 -1 M_9_3 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_10_8 -1 M_8_9 -1 M_8_9 -1 M_8_6 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_6 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_5 -1 M_6_9 -1 M_6_9 -1 M_6_5 -1 M_5_7 -1 M_4_9 -1 M_4_7 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_5 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_3 -1 -2,1,1,0.7665795683860779
1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_4 -1 M_9_7 -1 M_10_9 -1 M_10_9 -1 M_10_3 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_3 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_4 -1 M_8_9 -1 M_8_9 -1 M_8_4 -1 M_8_8 -1 M_6_6 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_6 -1 M_4_9 -1 M_4_9 -1 M_4_0 -1 M_2_9 -1 M_2_8 -1 M_4_9 -1 M_4_1 -1 M_5_9 -1 M_5_9 -1 M_6_4 -1 M_10_3 -1 M_12_9 -1 M_12_9 -1 M_12_5 -1 M_5_9 -1 M_5_9 -1 M_5_0 -1 M_5_9 -1 M_5_0 -1 M_7_4 -1 M_9_8 -1 M_12_8 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_0 -1 M_5_9 -1 M_5_6 -1 M_5_9 -1 M_5_7 -1 M_8_8 -1 M_9_9 -1 M_9_0 -1 M_12_8 -1 M_14_9 -1 M_14_7 -1 M_6_9 -1 M_6_7 -1 M_7_9 -1 M_10_2 -1 M_11_6 -1 M_13_9 -1 M_13_1 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_8 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_2 -1 M_14_9 -1 M_14_8 -1 M_15_9 -1 M_15_4 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_2 -1 M_2_9 -1 M_2_9 -1 M_2_6 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_5 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_7 -1 -2,1,1,0.9121789932250977
1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_5 -1 M_10_9 -1 M_10_8 -1 M_9_9 -1 M_9_9 -1 M_9_7 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_3 -1 M_4_9 -1 M_4_0 -1 M_3_9 -1 M_3_6 -1 M_4_9 -1 M_4_3 -1 M_5_5 -1 M_6_9 -1 M_6_2 -1 M_8_8 -1 M_11_9 -1 M_12_9 -1 M_12_9 -1 M_12_2 -1 M_4_9 -1 M_4_8 -1 M_5_9 -1 M_5_3 -1 M_7_9 -1 M_7_8 -1 M_11_8 -1 M_12_9 -1 M_12_6 -1 M_14_9 -1 M_14_9 -1 M_14_0 -1 M_5_9 -1 M_5_1 -1 M_6_9 -1 M_6_2 -1 M_8_9 -1 M_10_4 -1 M_12_9 -1 M_12_9 -1 M_12_0 -1 M_14_9 -1 M_0_9 -1 M_0_2 -1 M_7_3 -1 M_8_9 -1 M_8_5 -1 M_9_9 -1 M_9_1 -1 M_11_9 -1 M_11_3 -1 M_12_7 -1 M_0_9 -1 M_0_6 -1 M_1_9 -1 M_1_9 -1 M_1_1 -1 M_8_9 -1 M_10_9 -1 M_10_9 -1 M_10_3 -1 M_11_9 -1 M_11_3 -1 M_14_6 -1 M_1_9 -1 M_1_6 -1 M_2_9 -1 M_2_9 -1 M_2_7 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_5 -1 M_0_4 -1 M_2_9 -1 M_2_2 -1 M_3_9 -1 M_3_9 -1 M_3_3 -1 M_0_2 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_3 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_5 -1 M_14_3 -1 M_1_9 -1 M_1_8 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_0 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_3 -1 -2,1,1,0.9761122465133667
0 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_0 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_4 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_0 -1 M_1_9 -1 M_1_0 -1 M_2_8 -1 M_4_3 -1 M_6_9 -1 M_6_7 -1 M_4_9 -1 M_4_9 -1 M_4_1 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_7 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_5 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_7 -1 M_8_9 -1 M_8_5 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_5 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_4 -1 M_9_9 -1 M_9_9 -1 M_9_6 -1 M_10_9 -1 M_10_9 -1 M_10_4 -1 M_10_9 -1 M_10_9 -1 M_10_6 -1 M_12_5 -1 M_14_4 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_0 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_6 -1 M_0_9 -1 M_0_3 -1 M_14_3 -1 M_11_9 -1 M_11_4 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_0 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_3 -1 M_10_9 -1 M_10_7 -1 M_11_9 -1 M_11_3 -1 M_0_5 -1 M_2_9 -1 M_2_9 -1 M_2_6 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_5 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_8 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 -2,0,0,0.3875546455383301
0 M_1_9 -1 M_1_2 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_1 -1 M_14_9 -1 M_14_9 -1 M_13_9 -1 M_13_6 -1 M_11_9 -1 M_11_9 -1 M_11_5 -1 M_12_9 -1 M_12_9 -1 M_12_7 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_0 -1 M_12_9 -1 M_12_4 -1 M_14_9 -1 M_14_9 -1 M_15_9 -1 M_15_9 -1 M_15_6 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_0 -1 M_1_4 -1 M_3_8 -1 M_4_9 -1 M_4_3 -1 M_5_9 -1 M_5_5 -1 M_8_9 -1 M_8_9 -1 M_9_9 -1 M_9_0 -1 M_7_9 -1 M_7_5 -1 M_6_8 -1 M_5_9 -1 M_5_9 -1 M_4_9 -1 M_4_9 -1 M_4_8 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_0 -1 M_5_9 -1 M_5_9 -1 M_5_7 -1 M_6_9 -1 M_6_9 -1 M_6_7 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_0 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_1 -1 M_8_9 -1 M_8_9 -1 M_8_5 -1 -2,0,0,0.057051438838243484
